data_version,Target year,Market_Node,Technology,Technology_Simplified,Operational_Status,Value
ERAA 2025 pre-CfE,2028,ITCS,Closed loop pumping,Hydro,Available on market,985
ERAA 2025 pre-CfE,2028,ITCS,Open loop pumping,Hydro,Available on market,742
ERAA 2025 pre-CfE,2028,ITCS,Reservoir,Hydro,Available on market,961
ERAA 2025 pre-CfE,2028,ITCS,Run of river,Hydro,Available on market,680
ERAA 2025 pre-CfE,2028,ITN1,Closed loop pumping,Hydro,Available on market,2380
ERAA 2025 pre-CfE,2028,ITN1,Open loop pumping,Hydro,Available on market,2755
ERAA 2025 pre-CfE,2028,ITN1,Reservoir,Hydro,Available on market,6075
ERAA 2025 pre-CfE,2028,ITN1,Run of river,Hydro,Available on market,5663
ERAA 2025 pre-CfE,2028,ITS1,Reservoir,Hydro,Available on market,177
ERAA 2025 pre-CfE,2028,ITS1,Run of river,Hydro,Available on market,53
ERAA 2025 pre-CfE,2028,ITSA,Closed loop pumping,Hydro,Available on market,240
ERAA 2025 pre-CfE,2028,ITSA,Reservoir,Hydro,Available on market,142
ERAA 2025 pre-CfE,2028,ITSA,Run of river,Hydro,Available on market,77
ERAA 2025 pre-CfE,2028,ITSI,Closed loop pumping,Hydro,Available on market,500
ERAA 2025 pre-CfE,2028,ITSI,Open loop pumping,Hydro,Available on market,80
ERAA 2025 pre-CfE,2028,ITSI,Run of river,Hydro,Available on market,129
ERAA 2025 pre-CfE,2028,LT00,Closed loop pumping,Hydro,Available on market,938
ERAA 2025 pre-CfE,2028,LT00,Run of river,Hydro,Available on market,127
ERAA 2025 pre-CfE,2028,LUG1,Run of river,Hydro,Available on market,27
ERAA 2025 pre-CfE,2028,LUV1,Closed loop pumping,Hydro,Available on market,1300
ERAA 2025 pre-CfE,2028,LV00,Pondage,Hydro,Available on market,1592
ERAA 2025 pre-CfE,2028,MD00,Run of river,Hydro,Available on market,17
ERAA 2025 pre-CfE,2028,MD00,Run of river,Hydro,Inelastic supply / fixed profile,48
ERAA 2025 pre-CfE,2028,ME00,Reservoir,Hydro,Available on market,706
ERAA 2025 pre-CfE,2028,ME00,Run of river,Hydro,Available on market,581
ERAA 2025 pre-CfE,2028,MK00,Reservoir,Hydro,Available on market,539
ERAA 2025 pre-CfE,2028,MK00,Run of river,Hydro,Available on market,222
ERAA 2025 pre-CfE,2028,NL00,Run of river,Hydro,Inelastic supply / fixed profile,37
ERAA 2025 pre-CfE,2028,NOM1,Open loop pumping,Hydro,Available on market,66
ERAA 2025 pre-CfE,2028,NOM1,Reservoir,Hydro,Available on market,3232
ERAA 2025 pre-CfE,2028,NOM1,Run of river,Hydro,Available on market,1044
ERAA 2025 pre-CfE,2028,NON1,Open loop pumping,Hydro,Available on market,4
ERAA 2025 pre-CfE,2028,NON1,Reservoir,Hydro,Available on market,4767
ERAA 2025 pre-CfE,2028,NON1,Run of river,Hydro,Available on market,689
ERAA 2025 pre-CfE,2028,NOS1,Open loop pumping,Hydro,Available on market,3
ERAA 2025 pre-CfE,2028,NOS1,Reservoir,Hydro,Available on market,5205
ERAA 2025 pre-CfE,2028,NOS1,Run of river,Hydro,Available on market,2919
ERAA 2025 pre-CfE,2028,NOS2,Open loop pumping,Hydro,Available on market,249
ERAA 2025 pre-CfE,2028,NOS2,Reservoir,Hydro,Available on market,7965
ERAA 2025 pre-CfE,2028,NOS2,Run of river,Hydro,Available on market,956
ERAA 2025 pre-CfE,2028,NOS3,Open loop pumping,Hydro,Available on market,419
ERAA 2025 pre-CfE,2028,NOS3,Reservoir,Hydro,Available on market,5524
ERAA 2025 pre-CfE,2028,NOS3,Run of river,Hydro,Available on market,687
ERAA 2025 pre-CfE,2028,PL00,Closed loop pumping,Hydro,Available on market,1279
ERAA 2025 pre-CfE,2028,PL00,Open loop pumping,Hydro,Available on market,118
ERAA 2025 pre-CfE,2028,PL00,Reservoir,Hydro,Available on market,425
ERAA 2025 pre-CfE,2028,PL00,Run of river,Hydro,Inelastic supply / fixed profile,524
ERAA 2025 pre-CfE,2028,PT00,Marine,Hydro,Available on market,1
ERAA 2025 pre-CfE,2028,PT00,Open loop pumping,Hydro,Available on market,3839
ERAA 2025 pre-CfE,2028,PT00,Pondage,Hydro,Available on market,280
ERAA 2025 pre-CfE,2028,PT00,Reservoir,Hydro,Available on market,3766
ERAA 2025 pre-CfE,2028,PT00,Run of river,Hydro,Available on market,508
ERAA 2025 pre-CfE,2028,RO00,Pondage,Hydro,Available on market,345
ERAA 2025 pre-CfE,2028,RO00,Reservoir,Hydro,Available on market,2133
ERAA 2025 pre-CfE,2028,RO00,Run of river,Hydro,Available on market,3465
ERAA 2025 pre-CfE,2028,RO00,Run of river,Hydro,Mothballed,16
ERAA 2025 pre-CfE,2028,RS00,Closed loop pumping,Hydro,Available on market,614
ERAA 2025 pre-CfE,2028,RS00,Reservoir,Hydro,Available on market,435
ERAA 2025 pre-CfE,2028,RS00,Run of river,Hydro,Available on market,1996
ERAA 2025 pre-CfE,2028,SE01,Reservoir,Hydro,Available on market,5444
ERAA 2025 pre-CfE,2028,SE02,Reservoir,Hydro,Available on market,7650
ERAA 2025 pre-CfE,2028,SE03,Reservoir,Hydro,Available on market,2286
ERAA 2025 pre-CfE,2028,SE04,Reservoir,Hydro,Available on market,237
ERAA 2025 pre-CfE,2028,SI00,Pondage,Hydro,Available on market,1007
ERAA 2025 pre-CfE,2028,SI00,Reservoir,Hydro,Available on market,21
ERAA 2025 pre-CfE,2028,SI00,Run of river,Hydro,Inelastic supply / fixed profile,135
ERAA 2025 pre-CfE,2028,SK00,Closed loop pumping,Hydro,Available on market,730
ERAA 2025 pre-CfE,2028,SK00,Open loop pumping,Hydro,Available on market,276
ERAA 2025 pre-CfE,2028,SK00,Pondage,Hydro,Available on market,203
ERAA 2025 pre-CfE,2028,SK00,Reservoir,Hydro,Available on market,21
ERAA 2025 pre-CfE,2028,SK00,Run of river,Hydro,Available on market,1401
ERAA 2025 pre-CfE,2028,UK00,Closed loop pumping,Hydro,Available on market,2744
ERAA 2025 pre-CfE,2028,UK00,Marine,Hydro,Available on market,252
ERAA 2025 pre-CfE,2028,UK00,Run of river,Hydro,Available on market,1926
ERAA 2025 pre-CfE,2028,UKNI,Run of river,Hydro,Available on market,6
ERAA 2025 pre-CfE,2028,AT00,Small biomass,Others RES,Available on market,640
ERAA 2025 pre-CfE,2028,AT00,Waste,Others RES,Available on market,108
ERAA 2025 pre-CfE,2028,BE00,Small biomass,Others RES,Available on market,567
ERAA 2025 pre-CfE,2028,BE00,Waste,Others RES,Available on market,30
ERAA 2025 pre-CfE,2028,BG00,Small biomass,Others RES,Available on market,80
ERAA 2025 pre-CfE,2028,CH00,Small biomass,Others RES,Available on market,69
ERAA 2025 pre-CfE,2028,CH00,Waste,Others RES,Available on market,231
ERAA 2025 pre-CfE,2028,CY00,Waste,Others RES,Available on market,17
ERAA 2025 pre-CfE,2028,CZ00,Small biomass,Others RES,Available on market,950
ERAA 2025 pre-CfE,2028,CZ00,Waste,Others RES,Available on market,261
ERAA 2025 pre-CfE,2028,DE00,Small biomass,Others RES,Inelastic supply / fixed profile,10420
ERAA 2025 pre-CfE,2028,DE00,Waste,Others RES,Inelastic supply / fixed profile,1938
ERAA 2025 pre-CfE,2028,EE00,Small biomass,Others RES,Available on market,152
ERAA 2025 pre-CfE,2028,EE00,Waste,Others RES,Available on market,17
ERAA 2025 pre-CfE,2028,ES00,Small biomass,Others RES,Available on market,1697
ERAA 2025 pre-CfE,2028,FI00,Small biomass,Others RES,Available on market,1683
ERAA 2025 pre-CfE,2028,FI00,Waste,Others RES,Available on market,153
ERAA 2025 pre-CfE,2028,FR00,Small biomass,Others RES,Available on market,1304
ERAA 2025 pre-CfE,2028,FR00,Waste,Others RES,Available on market,449
ERAA 2025 pre-CfE,2028,GR00,Small biomass,Others RES,Available on market,139
ERAA 2025 pre-CfE,2028,GR03,Small biomass,Others RES,Available on market,3
ERAA 2025 pre-CfE,2028,HR00,Small biomass,Others RES,Available on market,99
ERAA 2025 pre-CfE,2028,HU00,Geothermal,Others RES,Available on market,19
ERAA 2025 pre-CfE,2028,HU00,Small biomass,Others RES,Available on market,157
ERAA 2025 pre-CfE,2028,HU00,Waste,Others RES,Available on market,37
ERAA 2025 pre-CfE,2028,IE00,Small biomass,Others RES,Available on market,31
ERAA 2025 pre-CfE,2028,IE00,Waste,Others RES,Available on market,78
ERAA 2025 pre-CfE,2028,ITCA,Small biomass,Others RES,Available on market,172
ERAA 2025 pre-CfE,2028,ITCA,Waste,Others RES,Available on market,21
ERAA 2025 pre-CfE,2028,ITCN,Geothermal,Others RES,Available on market,862
ERAA 2025 pre-CfE,2028,ITCN,Small biomass,Others RES,Available on market,165
ERAA 2025 pre-CfE,2028,ITCN,Waste,Others RES,Available on market,32
ERAA 2025 pre-CfE,2028,ITCS,Small biomass,Others RES,Available on market,339
ERAA 2025 pre-CfE,2028,ITCS,Waste,Others RES,Available on market,180
ERAA 2025 pre-CfE,2028,ITN1,Small biomass,Others RES,Available on market,1788
ERAA 2025 pre-CfE,2028,ITN1,Waste,Others RES,Available on market,512
ERAA 2025 pre-CfE,2028,ITS1,Small biomass,Others RES,Available on market,408
ERAA 2025 pre-CfE,2028,ITS1,Waste,Others RES,Available on market,50
ERAA 2025 pre-CfE,2028,ITSA,Small biomass,Others RES,Available on market,94
ERAA 2025 pre-CfE,2028,ITSA,Waste,Others RES,Available on market,24
ERAA 2025 pre-CfE,2028,ITSI,Small biomass,Others RES,Available on market,94
ERAA 2025 pre-CfE,2028,ITSI,Waste,Others RES,Available on market,8
ERAA 2025 pre-CfE,2028,LT00,Small biomass,Others RES,Available on market,150
ERAA 2025 pre-CfE,2028,LT00,Waste,Others RES,Available on market,60
ERAA 2025 pre-CfE,2028,LUG1,Small biomass,Others RES,Available on market,99
ERAA 2025 pre-CfE,2028,LV00,Small biomass,Others RES,Available on market,156
ERAA 2025 pre-CfE,2028,MD00,Small biomass,Others RES,Available on market,3
ERAA 2025 pre-CfE,2028,MK00,Small biomass,Others RES,Available on market,31
ERAA 2025 pre-CfE,2028,NL00,Small biomass,Others RES,Available on market,100
ERAA 2025 pre-CfE,2028,NL00,Small biomass,Others RES,Inelastic supply / fixed profile,419
ERAA 2025 pre-CfE,2028,NL00,Waste,Others RES,Inelastic supply / fixed profile,670
ERAA 2025 pre-CfE,2028,NOM1,Small biomass,Others RES,Available on market,54
ERAA 2025 pre-CfE,2028,NOM1,Waste,Others RES,Available on market,6
ERAA 2025 pre-CfE,2028,NON1,Small biomass,Others RES,Available on market,76
ERAA 2025 pre-CfE,2028,NOS1,Small biomass,Others RES,Available on market,2
ERAA 2025 pre-CfE,2028,NOS1,Waste,Others RES,Available on market,26
ERAA 2025 pre-CfE,2028,NOS2,Waste,Others RES,Available on market,22
ERAA 2025 pre-CfE,2028,NOS3,Small biomass,Others RES,Available on market,11
ERAA 2025 pre-CfE,2028,NOS3,Waste,Others RES,Available on market,11
ERAA 2025 pre-CfE,2028,PL00,Small biomass,Others RES,Inelastic supply / fixed profile,1423
ERAA 2025 pre-CfE,2028,PL00,Waste,Others RES,Inelastic supply / fixed profile,128
ERAA 2025 pre-CfE,2028,PT00,Small biomass,Others RES,Available on market,849
ERAA 2025 pre-CfE,2028,PT00,Waste,Others RES,Available on market,80
ERAA 2025 pre-CfE,2028,RO00,Small biomass,Others RES,Available on market,140
ERAA 2025 pre-CfE,2028,RS00,Waste,Others RES,Available on market,30
ERAA 2025 pre-CfE,2028,SE01,Small biomass,Others RES,Available on market,179
ERAA 2025 pre-CfE,2028,SE01,Waste,Others RES,Available on market,15
ERAA 2025 pre-CfE,2028,SE02,Small biomass,Others RES,Available on market,746
ERAA 2025 pre-CfE,2028,SE02,Waste,Others RES,Available on market,19
ERAA 2025 pre-CfE,2028,SE03,Small biomass,Others RES,Available on market,2102
ERAA 2025 pre-CfE,2028,SE03,Waste,Others RES,Available on market,343
ERAA 2025 pre-CfE,2028,SE04,Small biomass,Others RES,Available on market,753
ERAA 2025 pre-CfE,2028,SE04,Waste,Others RES,Available on market,73
ERAA 2025 pre-CfE,2028,SI00,Small biomass,Others RES,Inelastic supply / fixed profile,63
ERAA 2025 pre-CfE,2028,SK00,Geothermal,Others RES,Inelastic supply / fixed profile,12
ERAA 2025 pre-CfE,2028,SK00,Small biomass,Others RES,Inelastic supply / fixed profile,101
ERAA 2025 pre-CfE,2028,SK00,Waste,Others RES,Inelastic supply / fixed profile,173
ERAA 2025 pre-CfE,2028,UK00,Small biomass,Others RES,Available on market,4223
ERAA 2025 pre-CfE,2028,UK00,Waste,Others RES,Available on market,3300
ERAA 2025 pre-CfE,2028,AL00,Solar PV utility non-tracking,Solar,Available on market,5
ERAA 2025 pre-CfE,2028,AL00,Solar PV utility tracking,Solar,Available on market,695
ERAA 2025 pre-CfE,2028,AT00,Solar PV utility non-tracking,Solar,Available on market,8920
ERAA 2025 pre-CfE,2028,AT00,Solar PV rooftop residential,Solar,Out of market – for PV/battery dispatch optimization,7360
ERAA 2025 pre-CfE,2028,BA00,Solar PV utility non-tracking,Solar,Available on market,1945
ERAA 2025 pre-CfE,2028,BE00,Solar PV rooftop residential,Solar,Available on market,13854
ERAA 2025 pre-CfE,2028,BG00,Solar PV utility non-tracking,Solar,Available on market,5411
ERAA 2025 pre-CfE,2028,CH00,Solar PV utility non-tracking,Solar,Available on market,180
ERAA 2025 pre-CfE,2028,CH00,Solar PV rooftop industrial,Solar,Out of market – for PV/battery dispatch optimization,8397
ERAA 2025 pre-CfE,2028,CH00,Solar PV rooftop residential,Solar,Out of market – for PV/battery dispatch optimization,5598
ERAA 2025 pre-CfE,2028,CY00,Solar PV rooftop industrial,Solar,Available on market,56
ERAA 2025 pre-CfE,2028,CY00,Solar PV rooftop residential,Solar,Available on market,319
ERAA 2025 pre-CfE,2028,CY00,Solar PV utility non-tracking,Solar,Available on market,494
ERAA 2025 pre-CfE,2028,CY00,Solar PV utility tracking,Solar,Available on market,26
ERAA 2025 pre-CfE,2028,CZ00,Solar PV rooftop residential,Solar,Available on market,2440
ERAA 2025 pre-CfE,2028,CZ00,Solar PV utility non-tracking,Solar,Available on market,5540
ERAA 2025 pre-CfE,2028,DE00,Solar PV rooftop industrial,Solar,Available on market,33911
ERAA 2025 pre-CfE,2028,DE00,Solar PV rooftop residential,Solar,Available on market,75479
ERAA 2025 pre-CfE,2028,DE00,Solar PV utility non-tracking,Solar,Available on market,65206
ERAA 2025 pre-CfE,2028,DKE1,Solar PV rooftop industrial,Solar,Available on market,449
ERAA 2025 pre-CfE,2028,DKE1,Solar PV rooftop residential,Solar,Available on market,492
ERAA 2025 pre-CfE,2028,DKE1,Solar PV utility non-tracking,Solar,Available on market,2513
ERAA 2025 pre-CfE,2028,DKE1,Solar PV utility tracking,Solar,Available on market,662
ERAA 2025 pre-CfE,2028,DKW1,Solar PV rooftop industrial,Solar,Available on market,680
ERAA 2025 pre-CfE,2028,DKW1,Solar PV rooftop residential,Solar,Available on market,930
ERAA 2025 pre-CfE,2028,DKW1,Solar PV utility non-tracking,Solar,Available on market,6317
ERAA 2025 pre-CfE,2028,DKW1,Solar PV utility tracking,Solar,Available on market,1512
ERAA 2025 pre-CfE,2028,EE00,Solar PV utility non-tracking,Solar,Available on market,1470
ERAA 2025 pre-CfE,2028,ES00,Solar PV rooftop residential,Solar,Available on market,12844
ERAA 2025 pre-CfE,2028,ES00,Solar PV utility non-tracking,Solar,Available on market,33219
ERAA 2025 pre-CfE,2028,ES00,Solar PV utility tracking,Solar,Available on market,11238
ERAA 2025 pre-CfE,2028,ES00,Solar thermal with storage,Solar,Available on market,1034
ERAA 2025 pre-CfE,2028,ES00,Solar thermal without storage,Solar,Available on market,1271
ERAA 2025 pre-CfE,2028,FI00,Solar PV rooftop residential,Solar,Available on market,2118
ERAA 2025 pre-CfE,2028,FI00,Solar PV utility non-tracking,Solar,Available on market,4731
ERAA 2025 pre-CfE,2028,FR00,Solar PV rooftop industrial,Solar,Available on market,10292
ERAA 2025 pre-CfE,2028,FR00,Solar PV rooftop residential,Solar,Available on market,6308
ERAA 2025 pre-CfE,2028,FR00,Solar PV utility non-tracking,Solar,Available on market,16600
ERAA 2025 pre-CfE,2028,GR00,Solar PV rooftop industrial,Solar,Available on market,154
ERAA 2025 pre-CfE,2028,GR00,Solar PV rooftop residential,Solar,Available on market,678
ERAA 2025 pre-CfE,2028,GR00,Solar PV utility non-tracking,Solar,Available on market,10198
ERAA 2025 pre-CfE,2028,GR03,Solar PV rooftop industrial,Solar,Available on market,31
ERAA 2025 pre-CfE,2028,GR03,Solar PV rooftop residential,Solar,Available on market,77
ERAA 2025 pre-CfE,2028,GR03,Solar PV utility non-tracking,Solar,Available on market,243
ERAA 2025 pre-CfE,2028,HR00,Solar PV rooftop industrial,Solar,Available on market,98
ERAA 2025 pre-CfE,2028,HR00,Solar PV rooftop residential,Solar,Available on market,724
ERAA 2025 pre-CfE,2028,HR00,Solar PV utility tracking,Solar,Available on market,851
ERAA 2025 pre-CfE,2028,HU00,Solar PV rooftop industrial,Solar,Available on market,1165
ERAA 2025 pre-CfE,2028,HU00,Solar PV rooftop residential,Solar,Available on market,3022
ERAA 2025 pre-CfE,2028,HU00,Solar PV utility non-tracking,Solar,Available on market,6246
ERAA 2025 pre-CfE,2028,HU00,Solar PV utility tracking,Solar,Available on market,694
ERAA 2025 pre-CfE,2028,HU00,Solar PV rooftop residential,Solar,Out of market – for PV/battery dispatch optimization,79
ERAA 2025 pre-CfE,2028,IE00,Solar PV rooftop residential,Solar,Available on market,1916
ERAA 2025 pre-CfE,2028,IE00,Solar PV utility non-tracking,Solar,Available on market,2852
ERAA 2025 pre-CfE,2028,ITCA,Solar PV rooftop industrial,Solar,Available on market,631
ERAA 2025 pre-CfE,2028,ITCA,Solar PV utility non-tracking,Solar,Available on market,443
ERAA 2025 pre-CfE,2028,ITCA,Solar PV utility tracking,Solar,Available on market,642
ERAA 2025 pre-CfE,2028,ITCN,Solar PV rooftop industrial,Solar,Available on market,1972
ERAA 2025 pre-CfE,2028,ITCN,Solar PV utility non-tracking,Solar,Available on market,2203
ERAA 2025 pre-CfE,2028,ITCN,Solar PV utility tracking,Solar,Available on market,1701
ERAA 2025 pre-CfE,2028,ITCS,Solar PV rooftop industrial,Solar,Available on market,3325
ERAA 2025 pre-CfE,2028,ITCS,Solar PV utility non-tracking,Solar,Available on market,2863
ERAA 2025 pre-CfE,2028,ITCS,Solar PV utility tracking,Solar,Available on market,5199
ERAA 2025 pre-CfE,2028,ITN1,Solar PV rooftop industrial,Solar,Available on market,18457
ERAA 2025 pre-CfE,2028,ITN1,Solar PV utility non-tracking,Solar,Available on market,7831
ERAA 2025 pre-CfE,2028,ITN1,Solar PV utility tracking,Solar,Available on market,2043
ERAA 2025 pre-CfE,2028,ITS1,Solar PV rooftop industrial,Solar,Available on market,952
ERAA 2025 pre-CfE,2028,ITS1,Solar PV utility non-tracking,Solar,Available on market,2573
ERAA 2025 pre-CfE,2028,ITS1,Solar PV utility tracking,Solar,Available on market,2730
ERAA 2025 pre-CfE,2028,ITSA,Solar PV rooftop industrial,Solar,Available on market,829
ERAA 2025 pre-CfE,2028,ITSA,Solar PV utility non-tracking,Solar,Available on market,815
ERAA 2025 pre-CfE,2028,ITSA,Solar PV utility tracking,Solar,Available on market,2006
ERAA 2025 pre-CfE,2028,ITSI,Solar PV rooftop industrial,Solar,Available on market,1864
ERAA 2025 pre-CfE,2028,ITSI,Solar PV utility non-tracking,Solar,Available on market,1402
ERAA 2025 pre-CfE,2028,ITSI,Solar PV utility tracking,Solar,Available on market,3841
ERAA 2025 pre-CfE,2028,ITSI,Solar thermal without storage,Solar,Available on market,30
ERAA 2025 pre-CfE,2028,LT00,Solar PV rooftop residential,Solar,Available on market,1550
ERAA 2025 pre-CfE,2028,LT00,Solar PV utility non-tracking,Solar,Available on market,2369
ERAA 2025 pre-CfE,2028,LUG1,Solar PV rooftop residential,Solar,Available on market,480
ERAA 2025 pre-CfE,2028,LUG1,Solar PV utility non-tracking,Solar,Available on market,206
ERAA 2025 pre-CfE,2028,LV00,Solar PV rooftop industrial,Solar,Available on market,560
ERAA 2025 pre-CfE,2028,LV00,Solar PV rooftop residential,Solar,Available on market,475
ERAA 2025 pre-CfE,2028,LV00,Solar thermal without storage,Solar,Available on market,50
ERAA 2025 pre-CfE,2028,MD00,Solar PV rooftop residential,Solar,Available on market,9
ERAA 2025 pre-CfE,2028,MD00,Solar PV utility non-tracking,Solar,Available on market,305
ERAA 2025 pre-CfE,2028,ME00,Solar PV rooftop industrial,Solar,Available on market,489
ERAA 2025 pre-CfE,2028,MK00,Solar PV rooftop residential,Solar,Available on market,1142
ERAA 2025 pre-CfE,2028,MK00,Solar PV utility non-tracking,Solar,Available on market,554
ERAA 2025 pre-CfE,2028,MT00,Solar PV rooftop industrial,Solar,Available on market,165
ERAA 2025 pre-CfE,2028,MT00,Solar PV rooftop residential,Solar,Available on market,140
ERAA 2025 pre-CfE,2028,MT00,Solar PV utility non-tracking,Solar,Available on market,13
ERAA 2025 pre-CfE,2028,NL00,Solar PV rooftop industrial,Solar,Available on market,14580
ERAA 2025 pre-CfE,2028,NL00,Solar PV rooftop residential,Solar,Available on market,19621
ERAA 2025 pre-CfE,2028,NL00,Solar PV utility tracking,Solar,Available on market,11201
ERAA 2025 pre-CfE,2028,NOM1,Solar PV rooftop industrial,Solar,Available on market,1069
ERAA 2025 pre-CfE,2028,NOS1,Solar PV rooftop industrial,Solar,Available on market,1415
ERAA 2025 pre-CfE,2028,NOS2,Solar PV rooftop industrial,Solar,Available on market,1180
